order_id,order_date,customer_id,region,category,channel,unit_price,quantity,revenue,order_month,order_year,order_quarter
ORD-10680,2023-10-03,CUST-1399,Africa,Electronics,Retail Partner,916.73,1,916.73,2023-10,2023,2023Q4
ORD-11468,2023-10-04,CUST-1218,North America,Electronics,Online,530.19,2,1060.38,2023-10,2023,2023Q4
ORD-11093,2023-10-05,CUST-1202,Asia Pacific,Office Supplies,Online,49.25,1,49.25,2023-10,2023,2023Q4
ORD-11519,2023-10-07,CUST-1468,Europe,Home & Kitchen,Retail Partner,246.71,3,740.13,2023-10,2023,2023Q4
ORD-10449,2023-10-08,CUST-1369,Middle East,Apparel,Retail Partner,53.66,2,107.32,2023-10,2023,2023Q4
ORD-11424,2023-10-08,CUST-1061,Europe,Apparel,Marketplace,62.31,1,62.31,2023-10,2023,2023Q4
ORD-11066,2023-10-09,CUST-1294,Europe,Home & Kitchen,Online,216.38,1,216.38,2023-10,2023,2023Q4
ORD-10378,2023-10-09,CUST-1222,North America,Apparel,Online,63.83,1,63.83,2023-10,2023,2023Q4
ORD-11638,2023-10-09,CUST-1109,Asia Pacific,Beauty & Personal Care,Online,72.16,1,72.16,2023-10,2023,2023Q4
ORD-10817,2023-10-09,CUST-1329,North America,Home & Kitchen,Marketplace,53.0,3,159.0,2023-10,2023,2023Q4
ORD-10617,2023-10-09,CUST-1016,North America,Sports & Outdoors,Marketplace,267.76,2,535.52,2023-10,2023,2023Q4
ORD-11213,2023-10-10,CUST-1256,Asia Pacific,Apparel,Retail Partner,17.5,1,17.5,2023-10,2023,2023Q4
ORD-11482,2023-10-10,CUST-1084,Middle East,Apparel,Online,29.61,1,29.61,2023-10,2023,2023Q4
ORD-10659,2023-10-11,CUST-1126,North America,Sports & Outdoors,Marketplace,137.5,1,137.5,2023-10,2023,2023Q4
ORD-11303,2023-10-11,CUST-1146,Asia Pacific,Apparel,Online,63.36,1,63.36,2023-10,2023,2023Q4
ORD-11389,2023-10-11,CUST-1037,Asia Pacific,Home & Kitchen,Marketplace,129.3,1,129.3,2023-10,2023,2023Q4
ORD-10189,2023-10-12,CUST-1469,Africa,Electronics,Marketplace,634.56,1,634.56,2023-10,2023,2023Q4
ORD-11821,2023-10-12,CUST-1376,Asia Pacific,Home & Kitchen,Retail Partner,220.14,2,440.28,2023-10,2023,2023Q4
ORD-10635,2023-10-12,CUST-1263,Africa,Home & Kitchen,Online,159.28,1,159.28,2023-10,2023,2023Q4
ORD-10671,2023-10-12,CUST-1078,Europe,Electronics,Retail Partner,483.73,1,483.73,2023-10,2023,2023Q4
ORD-11556,2023-10-12,CUST-1482,Africa,Office Supplies,Online,47.71,1,47.71,2023-10,2023,2023Q4
ORD-10385,2023-10-13,CUST-1332,Europe,Sports & Outdoors,Online,216.63,4,866.52,2023-10,2023,2023Q4
ORD-10254,2023-10-14,CUST-1480,Europe,Electronics,Online,424.16,2,848.32,2023-10,2023,2023Q4
ORD-10152,2023-10-14,CUST-1174,Africa,Home & Kitchen,Retail Partner,117.49,1,117.49,2023-10,2023,2023Q4
ORD-10733,2023-10-15,CUST-1458,North America,Electronics,Online,660.79,1,660.79,2023-10,2023,2023Q4
ORD-11686,2023-10-15,CUST-1255,North America,Apparel,Online,115.6,1,115.6,2023-10,2023,2023Q4
ORD-10980,2023-10-15,CUST-1430,North America,Apparel,Online,149.39,1,149.39,2023-10,2023,2023Q4
ORD-10549,2023-10-15,CUST-1473,Middle East,Electronics,Retail Partner,163.0,1,163.0,2023-10,2023,2023Q4
ORD-11001,2023-10-15,CUST-1329,Europe,Electronics,Retail Partner,363.58,2,727.16,2023-10,2023,2023Q4
ORD-11662,2023-10-16,CUST-1409,Middle East,Electronics,Online,288.59,1,288.59,2023-10,2023,2023Q4
ORD-10341,2023-10-16,CUST-1236,North America,Beauty & Personal Care,Online,11.13,1,11.13,2023-10,2023,2023Q4
ORD-11280,2023-10-16,CUST-1353,Asia Pacific,Apparel,Retail Partner,77.54,1,77.54,2023-10,2023,2023Q4
ORD-10962,2023-10-16,CUST-1044,North America,Beauty & Personal Care,Online,33.15,1,33.15,2023-10,2023,2023Q4
ORD-10324,2023-10-17,CUST-1469,Asia Pacific,Apparel,Online,30.64,1,30.64,2023-10,2023,2023Q4
ORD-10948,2023-10-17,CUST-1370,North America,Apparel,Online,31.95,1,31.95,2023-10,2023,2023Q4
ORD-11813,2023-10-18,CUST-1156,North America,Office Supplies,Online,10.84,1,10.84,2023-10,2023,2023Q4
ORD-11100,2023-10-18,CUST-1126,Europe,Apparel,Online,122.99,1,122.99,2023-10,2023,2023Q4
ORD-11381,2023-10-18,CUST-1112,Europe,Electronics,Online,651.64,3,1954.92,2023-10,2023,2023Q4
ORD-11512,2023-10-19,CUST-1006,Europe,Apparel,Online,79.975,2,159.95,2023-10,2023,2023Q4
ORD-10974,2023-10-19,CUST-1051,Asia Pacific,Electronics,Online,904.36,1,904.36,2023-10,2023,2023Q4
ORD-11087,2023-10-19,CUST-1399,Asia Pacific,Electronics,Online,1198.39,1,1198.39,2023-10,2023,2023Q4
ORD-11596,2023-10-19,CUST-1180,Africa,Beauty & Personal Care,Online,21.58,1,21.58,2023-10,2023,2023Q4
ORD-11243,2023-10-20,CUST-1396,North America,Electronics,Online,491.35,2,982.7,2023-10,2023,2023Q4
ORD-10388,2023-10-20,CUST-1313,Africa,Electronics,Online,146.67,1,146.67,2023-10,2023,2023Q4
ORD-10793,2023-10-20,CUST-1051,Europe,Office Supplies,Online,98.73,2,197.46,2023-10,2023,2023Q4
ORD-10537,2023-10-21,CUST-1274,North America,Electronics,Online,1077.76,1,1077.76,2023-10,2023,2023Q4
ORD-10316,2023-10-21,CUST-1425,Africa,Electronics,Online,957.85,1,957.85,2023-10,2023,2023Q4
ORD-10233,2023-10-21,CUST-1462,Africa,Beauty & Personal Care,Online,17.57,1,17.57,2023-10,2023,2023Q4
ORD-11771,2023-10-21,CUST-1174,Asia Pacific,Apparel,Online,83.46,1,83.46,2023-10,2023,2023Q4
ORD-11057,2023-10-22,CUST-1127,Africa,Sports & Outdoors,Online,40.46,1,40.46,2023-10,2023,2023Q4
ORD-11526,2023-10-22,CUST-1457,Asia Pacific,Apparel,Retail Partner,66.25,2,132.5,2023-10,2023,2023Q4
ORD-11481,2023-10-23,CUST-1091,Africa,Beauty & Personal Care,Online,12.47,1,12.47,2023-10,2023,2023Q4
ORD-11256,2023-10-23,CUST-1228,Asia Pacific,Home & Kitchen,Online,107.52,1,107.52,2023-10,2023,2023Q4
ORD-10177,2023-10-23,CUST-1118,Asia Pacific,Home & Kitchen,Online,188.33,1,188.33,2023-10,2023,2023Q4
ORD-11187,2023-10-24,CUST-1221,Europe,Sports & Outdoors,Online,154.96,1,154.96,2023-10,2023,2023Q4
ORD-11521,2023-10-24,CUST-1195,Europe,Apparel,Retail Partner,143.08,1,143.08,2023-10,2023,2023Q4
ORD-10464,2023-10-24,CUST-1446,Asia Pacific,Electronics,Marketplace,300.56,3,901.68,2023-10,2023,2023Q4
ORD-10628,2023-10-24,CUST-1149,North America,Electronics,Online,1090.7,1,1090.7,2023-10,2023,2023Q4
ORD-11357,2023-10-24,CUST-1150,Africa,Home & Kitchen,Marketplace,20.22,1,20.22,2023-10,2023,2023Q4
ORD-11717,2023-10-25,CUST-1042,North America,Office Supplies,Online,73.25,2,146.5,2023-10,2023,2023Q4
ORD-10567,2023-10-26,CUST-1006,Unknown,Home & Kitchen,Retail Partner,204.57,2,409.14,2023-10,2023,2023Q4
ORD-11092,2023-10-26,CUST-1334,Europe,Electronics,Retail Partner,878.58,1,878.58,2023-10,2023,2023Q4
ORD-10705,2023-10-26,CUST-1121,Africa,Apparel,Online,137.59,1,137.59,2023-10,2023,2023Q4
ORD-10693,2023-10-26,CUST-1102,Middle East,Apparel,Online,79.975,1,79.97,2023-10,2023,2023Q4
ORD-10577,2023-10-26,CUST-1163,Africa,Apparel,Online,108.72,1,108.72,2023-10,2023,2023Q4
ORD-11767,2023-10-27,CUST-1080,Africa,Sports & Outdoors,Online,78.17,1,78.17,2023-10,2023,2023Q4
ORD-11207,2023-10-27,CUST-1009,North America,Apparel,Online,16.59,1,16.59,2023-10,2023,2023Q4
ORD-11586,2023-10-28,CUST-1103,Europe,Beauty & Personal Care,Online,34.66,1,34.66,2023-10,2023,2023Q4
ORD-10662,2023-10-30,CUST-1200,North America,Beauty & Personal Care,Online,72.82,1,72.82,2023-10,2023,2023Q4
ORD-10863,2023-10-30,CUST-1209,Europe,Sports & Outdoors,Online,252.28,1,252.28,2023-10,2023,2023Q4
ORD-10868,2023-10-31,CUST-1233,Asia Pacific,Electronics,Marketplace,325.02,1,325.02,2023-10,2023,2023Q4
ORD-10056,2023-10-31,CUST-1097,Asia Pacific,Beauty & Personal Care,Online,12.34,1,12.34,2023-10,2023,2023Q4
ORD-11709,2023-11-02,CUST-1061,Asia Pacific,Electronics,Retail Partner,641.56,2,1283.12,2023-11,2023,2023Q4
ORD-10821,2023-11-02,CUST-1144,Europe,Electronics,Retail Partner,1109.51,1,1109.51,2023-11,2023,2023Q4
ORD-10447,2023-11-02,CUST-1285,North America,Home & Kitchen,Online,19.54,3,58.62,2023-11,2023,2023Q4
ORD-11268,2023-11-03,CUST-1393,Europe,Electronics,Online,280.3,4,1121.2,2023-11,2023,2023Q4
ORD-10434,2023-11-03,CUST-1431,North America,Apparel,Online,48.66,2,97.32,2023-11,2023,2023Q4
ORD-10653,2023-11-03,CUST-1451,Africa,Sports & Outdoors,Marketplace,132.06,3,396.18,2023-11,2023,2023Q4
ORD-10435,2023-11-03,CUST-1288,Asia Pacific,Electronics,Online,909.81,1,909.81,2023-11,2023,2023Q4
ORD-10829,2023-11-04,CUST-1259,North America,Home & Kitchen,Online,63.41,1,63.41,2023-11,2023,2023Q4
ORD-11082,2023-11-04,CUST-1249,Europe,Electronics,Marketplace,226.31,2,452.62,2023-11,2023,2023Q4
ORD-11180,2023-11-04,CUST-1328,Europe,Beauty & Personal Care,Online,41.31,3,123.93,2023-11,2023,2023Q4
ORD-11621,2023-11-04,CUST-1391,Asia Pacific,Electronics,Online,220.74,1,220.74,2023-11,2023,2023Q4
ORD-10298,2023-11-05,CUST-1104,North America,Apparel,Online,113.24,1,113.24,2023-11,2023,2023Q4
ORD-10645,2023-11-06,CUST-1332,Europe,Electronics,Online,1006.58,3,3019.74,2023-11,2023,2023Q4
ORD-10249,2023-11-06,CUST-1358,Africa,Beauty & Personal Care,Retail Partner,39.76,1,39.76,2023-11,2023,2023Q4
ORD-11173,2023-11-06,CUST-1069,Europe,Beauty & Personal Care,Retail Partner,34.61,2,69.22,2023-11,2023,2023Q4
ORD-11522,2023-11-06,CUST-1423,Europe,Electronics,Retail Partner,698.49,1,698.49,2023-11,2023,2023Q4
ORD-11612,2023-11-06,CUST-1421,Europe,Electronics,Online,729.56,3,2188.68,2023-11,2023,2023Q4
ORD-10473,2023-11-06,CUST-1168,Asia Pacific,Home & Kitchen,Online,192.25,2,384.5,2023-11,2023,2023Q4
ORD-11757,2023-11-07,CUST-1252,Africa,Beauty & Personal Care,Marketplace,35.71,4,142.84,2023-11,2023,2023Q4
ORD-11591,2023-11-07,CUST-1337,North America,Electronics,Online,1148.98,1,1148.98,2023-11,2023,2023Q4
ORD-10799,2023-11-07,CUST-1418,North America,Home & Kitchen,Online,199.04,3,597.12,2023-11,2023,2023Q4
ORD-10519,2023-11-07,CUST-1170,North America,Sports & Outdoors,Retail Partner,23.85,1,23.85,2023-11,2023,2023Q4
ORD-11358,2023-11-08,CUST-1305,Europe,Electronics,Online,1002.66,1,1002.66,2023-11,2023,2023Q4
ORD-11161,2023-11-08,CUST-1427,Asia Pacific,Home & Kitchen,Retail Partner,125.64,2,251.28,2023-11,2023,2023Q4
ORD-10250,2023-11-08,CUST-1019,Europe,Home & Kitchen,Online,95.19,1,95.19,2023-11,2023,2023Q4
ORD-10100,2023-11-08,CUST-1000,Unknown,Electronics,Online,179.35,3,538.05,2023-11,2023,2023Q4
ORD-11601,2023-11-09,CUST-1444,Asia Pacific,Apparel,Online,113.21,2,226.42,2023-11,2023,2023Q4
ORD-11463,2023-11-09,CUST-1342,Asia Pacific,Home & Kitchen,Online,216.6,3,649.8,2023-11,2023,2023Q4
ORD-10647,2023-11-09,CUST-1320,Middle East,Electronics,Marketplace,1126.42,2,2252.84,2023-11,2023,2023Q4
ORD-11491,2023-11-10,CUST-1459,Asia Pacific,Office Supplies,Online,58.97,3,176.91,2023-11,2023,2023Q4
ORD-11032,2023-11-11,CUST-1129,Asia Pacific,Office Supplies,Retail Partner,18.12,1,18.12,2023-11,2023,2023Q4
ORD-10182,2023-11-11,CUST-1084,Africa,Apparel,Online,34.71,1,34.71,2023-11,2023,2023Q4
ORD-10833,2023-11-11,CUST-1446,Asia Pacific,Apparel,Online,76.28,2,152.56,2023-11,2023,2023Q4
ORD-10699,2023-11-11,CUST-1377,Africa,Electronics,Online,398.69,2,797.38,2023-11,2023,2023Q4
ORD-10421,2023-11-12,CUST-1255,North America,Office Supplies,Online,99.79,1,99.79,2023-11,2023,2023Q4
ORD-10236,2023-11-13,CUST-1020,North America,Electronics,Online,1125.94,1,1125.94,2023-11,2023,2023Q4
ORD-10097,2023-11-13,CUST-1259,Europe,Home & Kitchen,Retail Partner,71.43,1,71.43,2023-11,2023,2023Q4
ORD-10368,2023-11-14,CUST-1161,North America,Sports & Outdoors,Retail Partner,245.37,1,245.37,2023-11,2023,2023Q4
ORD-10329,2023-11-14,CUST-1043,North America,Office Supplies,Online,44.68,2,89.36,2023-11,2023,2023Q4
ORD-11106,2023-11-14,CUST-1273,Asia Pacific,Apparel,Online,72.97,2,145.94,2023-11,2023,2023Q4
ORD-10692,2023-11-15,CUST-1144,Africa,Home & Kitchen,Online,18.03,3,54.09,2023-11,2023,2023Q4
ORD-11568,2023-11-16,CUST-1307,North America,Apparel,Online,103.94,2,207.88,2023-11,2023,2023Q4
ORD-11302,2023-11-16,CUST-1381,North America,Home & Kitchen,Online,136.25,3,408.75,2023-11,2023,2023Q4
ORD-11311,2023-11-16,CUST-1182,North America,Home & Kitchen,Online,16.99,3,50.97,2023-11,2023,2023Q4
ORD-10605,2023-11-17,CUST-1327,Asia Pacific,Electronics,Online,633.24,1,633.24,2023-11,2023,2023Q4
ORD-10420,2023-11-17,CUST-1369,Africa,Electronics,Online,481.76,3,1445.28,2023-11,2023,2023Q4
ORD-10302,2023-11-17,CUST-1039,North America,Electronics,Online,1164.0,1,1164.0,2023-11,2023,2023Q4
ORD-10415,2023-11-17,CUST-1073,North America,Electronics,Retail Partner,512.93,1,512.93,2023-11,2023,2023Q4
ORD-10870,2023-11-17,CUST-1346,North America,Home & Kitchen,Online,98.38,1,98.38,2023-11,2023,2023Q4
ORD-10840,2023-11-17,CUST-1090,Asia Pacific,Apparel,Online,103.34,1,103.34,2023-11,2023,2023Q4
ORD-10057,2023-11-18,CUST-1031,North America,Home & Kitchen,Online,159.72,3,479.16,2023-11,2023,2023Q4
ORD-10444,2023-11-18,CUST-1192,Africa,Home & Kitchen,Online,168.14,2,336.28,2023-11,2023,2023Q4
ORD-10882,2023-11-18,CUST-1335,North America,Electronics,Retail Partner,230.57,2,461.14,2023-11,2023,2023Q4
ORD-11291,2023-11-19,CUST-1361,North America,Beauty & Personal Care,Online,54.68,1,54.68,2023-11,2023,2023Q4
ORD-10020,2023-11-19,CUST-1367,Asia Pacific,Sports & Outdoors,Online,50.81,3,152.43,2023-11,2023,2023Q4
ORD-10839,2023-11-20,CUST-1073,North America,Home & Kitchen,Retail Partner,242.91,2,485.82,2023-11,2023,2023Q4
ORD-11071,2023-11-20,CUST-1235,Middle East,Beauty & Personal Care,Online,49.31,2,98.62,2023-11,2023,2023Q4
ORD-10062,2023-11-20,CUST-1267,North America,Beauty & Personal Care,Online,28.92,2,57.84,2023-11,2023,2023Q4
ORD-10976,2023-11-20,CUST-1186,North America,Electronics,Online,736.99,1,736.99,2023-11,2023,2023Q4
ORD-10448,2023-11-21,CUST-1250,Europe,Home & Kitchen,Online,154.86,1,154.86,2023-11,2023,2023Q4
ORD-10750,2023-11-21,CUST-1332,Europe,Apparel,Online,10.91,3,32.73,2023-11,2023,2023Q4
ORD-11831,2023-11-21,CUST-1270,North America,Electronics,Marketplace,839.8,1,839.8,2023-11,2023,2023Q4
ORD-11274,2023-11-21,CUST-1311,North America,Beauty & Personal Care,Online,20.01,3,60.03,2023-11,2023,2023Q4
ORD-11223,2023-11-22,CUST-1094,Africa,Apparel,Marketplace,65.48,1,65.48,2023-11,2023,2023Q4
ORD-10211,2023-11-22,CUST-1022,Europe,Home & Kitchen,Retail Partner,83.54,1,83.54,2023-11,2023,2023Q4
ORD-11510,2023-11-22,CUST-1251,Asia Pacific,Sports & Outdoors,Retail Partner,129.97,1,129.97,2023-11,2023,2023Q4
ORD-10417,2023-11-23,CUST-1054,Europe,Office Supplies,Online,13.6,3,40.8,2023-11,2023,2023Q4
ORD-11306,2023-11-23,CUST-1281,Africa,Beauty & Personal Care,Online,70.18,3,210.54,2023-11,2023,2023Q4
ORD-10763,2023-11-23,CUST-1010,Middle East,Apparel,Marketplace,52.47,3,157.41,2023-11,2023,2023Q4
ORD-10825,2023-11-24,CUST-1338,Europe,Electronics,Online,834.61,1,834.61,2023-11,2023,2023Q4
ORD-10525,2023-11-24,CUST-1389,Africa,Electronics,Retail Partner,558.91,1,558.91,2023-11,2023,2023Q4
ORD-10788,2023-11-24,CUST-1132,Asia Pacific,Electronics,Online,155.72,2,311.44,2023-11,2023,2023Q4
ORD-10947,2023-11-25,CUST-1453,Asia Pacific,Electronics,Online,930.05,1,930.05,2023-11,2023,2023Q4
ORD-11130,2023-11-27,CUST-1479,Europe,Apparel,Online,54.23,3,162.69,2023-11,2023,2023Q4
ORD-10313,2023-11-27,CUST-1319,North America,Apparel,Retail Partner,132.27,1,132.27,2023-11,2023,2023Q4
ORD-10403,2023-11-27,CUST-1082,North America,Home & Kitchen,Online,20.49,2,40.98,2023-11,2023,2023Q4
ORD-11281,2023-11-28,CUST-1281,Asia Pacific,Home & Kitchen,Online,211.89,1,211.89,2023-11,2023,2023Q4
ORD-10995,2023-11-28,CUST-1332,Asia Pacific,Electronics,Marketplace,1032.15,3,3096.45,2023-11,2023,2023Q4
ORD-11193,2023-11-28,CUST-1220,North America,Apparel,Retail Partner,67.53,1,67.53,2023-11,2023,2023Q4
ORD-10266,2023-11-28,CUST-1301,North America,Electronics,Online,1081.49,3,3244.47,2023-11,2023,2023Q4
ORD-10223,2023-11-29,CUST-1023,North America,Electronics,Online,598.14,2,1196.28,2023-11,2023,2023Q4
ORD-10292,2023-11-29,CUST-1159,North America,Electronics,Marketplace,977.72,3,2933.16,2023-11,2023,2023Q4
ORD-11445,2023-11-30,CUST-1346,Middle East,Electronics,Online,319.88,2,639.76,2023-11,2023,2023Q4
ORD-11326,2023-11-30,CUST-1237,Africa,Sports & Outdoors,Online,30.81,2,61.62,2023-11,2023,2023Q4
ORD-11102,2023-11-30,CUST-1440,North America,Electronics,Online,895.91,1,895.91,2023-11,2023,2023Q4
ORD-10604,2023-11-30,CUST-1187,North America,Electronics,Online,1055.15,3,3165.45,2023-11,2023,2023Q4
ORD-10484,2023-12-02,CUST-1084,Europe,Electronics,Marketplace,333.26,1,333.26,2023-12,2023,2023Q4
ORD-10262,2023-12-03,CUST-1119,Africa,Sports & Outdoors,Online,46.8,1,46.8,2023-12,2023,2023Q4
ORD-10975,2023-12-03,CUST-1230,North America,Office Supplies,Marketplace,86.79,1,86.79,2023-12,2023,2023Q4
ORD-10088,2023-12-03,CUST-1204,North America,Sports & Outdoors,Marketplace,299.92,5,1499.6,2023-12,2023,2023Q4
ORD-11702,2023-12-04,CUST-1002,North America,Apparel,Marketplace,119.77,1,119.77,2023-12,2023,2023Q4
ORD-10574,2023-12-04,CUST-1411,Middle East,Apparel,Marketplace,110.11,1,110.11,2023-12,2023,2023Q4
ORD-10096,2023-12-05,CUST-1340,North America,Office Supplies,Online,28.05,1,28.05,2023-12,2023,2023Q4
ORD-10589,2023-12-06,CUST-1204,North America,Electronics,Online,477.96,1,477.96,2023-12,2023,2023Q4
ORD-10797,2023-12-06,CUST-1450,Europe,Home & Kitchen,Online,103.56,2,207.12,2023-12,2023,2023Q4
ORD-10755,2023-12-06,CUST-1072,North America,Electronics,Online,423.19,1,423.19,2023-12,2023,2023Q4
ORD-10554,2023-12-06,CUST-1276,Asia Pacific,Beauty & Personal Care,Marketplace,43.85,1,43.85,2023-12,2023,2023Q4
ORD-10978,2023-12-06,CUST-1375,Asia Pacific,Apparel,Online,43.14,1,43.14,2023-12,2023,2023Q4
ORD-11201,2023-12-06,CUST-1011,North America,Home & Kitchen,Online,201.75,2,403.5,2023-12,2023,2023Q4
ORD-10722,2023-12-06,CUST-1463,Europe,Apparel,Online,17.64,3,52.92,2023-12,2023,2023Q4
ORD-10364,2023-12-07,CUST-1387,Africa,Office Supplies,Marketplace,77.31,4,309.24,2023-12,2023,2023Q4
ORD-11401,2023-12-08,CUST-1183,North America,Electronics,Online,505.56,1,505.56,2023-12,2023,2023Q4
ORD-10075,2023-12-08,CUST-1001,Asia Pacific,Apparel,Online,136.89,1,136.89,2023-12,2023,2023Q4
ORD-11181,2023-12-09,CUST-1028,Africa,Apparel,Online,22.01,3,66.03,2023-12,2023,2023Q4
ORD-11084,2023-12-09,CUST-1230,North America,Sports & Outdoors,Retail Partner,155.245,4,620.98,2023-12,2023,2023Q4
ORD-11450,2023-12-10,CUST-1103,Asia Pacific,Sports & Outdoors,Online,86.43,2,172.86,2023-12,2023,2023Q4
ORD-10465,2023-12-10,CUST-1054,Africa,Office Supplies,Retail Partner,28.18,3,84.54,2023-12,2023,2023Q4
ORD-10832,2023-12-10,CUST-1348,Europe,Apparel,Online,135.64,1,135.64,2023-12,2023,2023Q4
ORD-10757,2023-12-10,CUST-1373,North America,Home & Kitchen,Online,205.79,1,205.79,2023-12,2023,2023Q4
ORD-10007,2023-12-11,CUST-1490,North America,Sports & Outdoors,Online,205.51,3,616.53,2023-12,2023,2023Q4
ORD-10125,2023-12-11,CUST-1199,North America,Office Supplies,Retail Partner,49.25,1,49.25,2023-12,2023,2023Q4
ORD-11611,2023-12-11,CUST-1303,North America,Electronics,Retail Partner,956.57,3,2869.71,2023-12,2023,2023Q4
ORD-10151,2023-12-11,CUST-1194,Asia Pacific,Home & Kitchen,Online,104.23,3,312.69,2023-12,2023,2023Q4
ORD-10468,2023-12-12,CUST-1007,Europe,Beauty & Personal Care,Online,53.05,1,53.05,2023-12,2023,2023Q4
ORD-11411,2023-12-12,CUST-1028,Europe,Apparel,Online,12.14,1,12.14,2023-12,2023,2023Q4
ORD-10640,2023-12-12,CUST-1145,Europe,Electronics,Online,536.68,1,536.68,2023-12,2023,2023Q4
ORD-11090,2023-12-12,CUST-1413,North America,Sports & Outdoors,Marketplace,95.21,1,95.21,2023-12,2023,2023Q4
ORD-11283,2023-12-13,CUST-1426,Europe,Electronics,Marketplace,920.89,1,920.89,2023-12,2023,2023Q4
ORD-10241,2023-12-13,CUST-1445,Africa,Sports & Outdoors,Marketplace,211.31,1,211.31,2023-12,2023,2023Q4
ORD-10307,2023-12-14,CUST-1158,Europe,Apparel,Marketplace,43.7,2,87.4,2023-12,2023,2023Q4
ORD-10048,2023-12-14,CUST-1206,North America,Apparel,Online,15.23,2,30.46,2023-12,2023,2023Q4
ORD-10206,2023-12-15,CUST-1212,Asia Pacific,Home & Kitchen,Marketplace,58.6,2,117.2,2023-12,2023,2023Q4
ORD-10144,2023-12-16,CUST-1331,Europe,Apparel,Online,35.47,4,141.88,2023-12,2023,2023Q4
ORD-10850,2023-12-17,CUST-1068,Europe,Apparel,Retail Partner,56.54,1,56.54,2023-12,2023,2023Q4
ORD-11058,2023-12-17,CUST-1420,Europe,Beauty & Personal Care,Online,43.87,2,87.74,2023-12,2023,2023Q4
ORD-10650,2023-12-18,CUST-1356,Europe,Home & Kitchen,Marketplace,74.02,2,148.04,2023-12,2023,2023Q4
ORD-10594,2023-12-18,CUST-1159,Europe,Beauty & Personal Care,Retail Partner,55.04,2,110.08,2023-12,2023,2023Q4
ORD-10641,2023-12-18,CUST-1403,Middle East,Apparel,Retail Partner,19.58,1,19.58,2023-12,2023,2023Q4
ORD-10073,2023-12-18,CUST-1367,Africa,Electronics,Online,1185.04,3,3555.12,2023-12,2023,2023Q4
ORD-11074,2023-12-18,CUST-1313,Europe,Apparel,Marketplace,77.79,1,77.79,2023-12,2023,2023Q4
ORD-11200,2023-12-18,CUST-1007,Europe,Electronics,Online,206.12,3,618.36,2023-12,2023,2023Q4
ORD-10321,2023-12-18,CUST-1428,Europe,Apparel,Retail Partner,19.08,1,19.08,2023-12,2023,2023Q4
ORD-10914,2023-12-18,CUST-1493,Africa,Office Supplies,Online,67.24,1,67.24,2023-12,2023,2023Q4
ORD-11109,2023-12-19,CUST-1069,North America,Home & Kitchen,Online,90.33,2,180.66,2023-12,2023,2023Q4
ORD-10731,2023-12-19,CUST-1248,Middle East,Electronics,Online,129.35,1,129.35,2023-12,2023,2023Q4
ORD-10968,2023-12-19,CUST-1462,Africa,Home & Kitchen,Online,246.75,3,740.25,2023-12,2023,2023Q4
ORD-11782,2023-12-19,CUST-1160,Middle East,Electronics,Marketplace,986.61,5,4933.05,2023-12,2023,2023Q4
ORD-11477,2023-12-20,CUST-1190,Asia Pacific,Apparel,Online,107.33,1,107.33,2023-12,2023,2023Q4
ORD-11369,2023-12-20,CUST-1431,Europe,Apparel,Retail Partner,53.87,3,161.61,2023-12,2023,2023Q4
ORD-10999,2023-12-20,CUST-1444,North America,Beauty & Personal Care,Online,62.39,1,62.39,2023-12,2023,2023Q4
ORD-10592,2023-12-20,CUST-1077,Europe,Apparel,Online,97.36,1,97.36,2023-12,2023,2023Q4
ORD-10697,2023-12-21,CUST-1277,Africa,Home & Kitchen,Online,163.61,1,163.61,2023-12,2023,2023Q4
ORD-11140,2023-12-22,CUST-1330,Asia Pacific,Electronics,Online,175.66,2,351.32,2023-12,2023,2023Q4
ORD-10143,2023-12-22,CUST-1021,Europe,Electronics,Retail Partner,587.68,1,587.68,2023-12,2023,2023Q4
ORD-11748,2023-12-22,CUST-1330,Africa,Home & Kitchen,Online,17.12,1,17.12,2023-12,2023,2023Q4
ORD-11212,2023-12-22,CUST-1009,Africa,Electronics,Online,1060.01,1,1060.01,2023-12,2023,2023Q4
ORD-11318,2023-12-23,CUST-1393,Europe,Apparel,Marketplace,67.81,1,67.81,2023-12,2023,2023Q4
ORD-11194,2023-12-23,CUST-1187,Africa,Electronics,Marketplace,593.24,3,1779.72,2023-12,2023,2023Q4
ORD-11263,2023-12-24,CUST-1334,Asia Pacific,Beauty & Personal Care,Retail Partner,34.58,2,69.16,2023-12,2023,2023Q4
ORD-10133,2023-12-25,CUST-1487,Africa,Office Supplies,Retail Partner,17.8,2,35.6,2023-12,2023,2023Q4
ORD-10328,2023-12-25,CUST-1072,Europe,Electronics,Online,1011.5,3,3034.5,2023-12,2023,2023Q4
