order_id,order_date,customer_id,region,category,channel,unit_price,quantity
ORD-11722,2024-08-05,CUST-1368,North America,Beauty & Personal Care,Online,63.98,1
ORD-11057,10-22-2023,CUST-1127,Africa,Sports & Outdoors,Online,40.46,1
ORD-11440,2024-10-22,CUST-1027,Asia Pacific,Home & Kitchen,Online,77.28,1
ORD-11514,2024-03-01,CUST-1227,Europe,Electronics,Online,1177.5,1
ORD-11585,2024-06-16,CUST-1338,Europe,Apparel,Online,107.75,1
ORD-11091,2023-06-15,CUST-1040,Europe,Apparel,Online,71.89,1
ORD-11560,2024-07-04,CUST-1386,Europe,sports & outdoors,Online,74.32,1
ORD-11101,24/06/2023,CUST-1269,North America,apparel,Marketplace,53.17,2
ORD-11129,2024-04-29,CUST-1106,Europe,Home & Kitchen,Retail Partner,121.55,4
ORD-11235,2024-04-13,CUST-1166,Europe,Home & Kitchen,Online,208.91,1
ORD-11668,2023-06-24,CUST-1188,Asia Pacific,Beauty & Personal Care,Marketplace,59.68,2
ORD-10958,19/03/2024,CUST-1207,Middle East,Beauty & Personal Care,Online,64.89,1
ORD-10559,2024-07-20,CUST-1182,North America,Electronics,Retail Partner,508.73,2
ORD-10846,2023-09-12,CUST-1320,Africa,Electronics,Online,560.65,1
ORD-10690,2023-02-23,CUST-1344,Europe,Electronics,Online,1011.3,2
ORD-11519,07/10/2023,CUST-1468,Europe,Home & Kitchen,Retail Partner,246.71,3
ORD-11827,2023-09-09,CUST-1105,Europe,Home & Kitchen,Marketplace,53.98,1
ORD-11762,12-07-2024,CUST-1436,N. America,Home & Kitchen,Marketplace,226.73,3
ORD-10436,02/03/2024,CUST-1056,Europe,Electronics,Marketplace,430.95,2
ORD-10490,2024-04-28,CUST-1478,North America,apparel,Online,110.02,2
ORD-11575,2024-09-01,CUST-1102,Europe,Apparel,Online,36.45,2
ORD-11737,05/07/2024,CUST-1404,Africa,Home & Kitchen,Retail Partner,212.51,1
ORD-11629,2024-05-12,CUST-1369,Asia Pacific,Home & Kitchen,Online,248.86,1
ORD-11387,03-19-2023,CUST-1479,North America,Home & Kitchen,Online,208.95,1
ORD-10069,25/06/2024,CUST-1334,Africa,home & kitchen,Online,92.24,1
ORD-11572,2023-03-29,CUST-1346,Africa,Home & Kitchen,Online,84.64,2
ORD-10808,2024-01-13,CUST-1140,Asia Pacific,Electronics,Marketplace,507.41,2
ORD-11184,2023-02-12,CUST-1268,North America,Electronics,Online,354.11,2
ORD-10011,2023-07-16,CUST-1295,North America,SPORTS & OUTDOORS,Online,296.33,2
ORD-10144,12-16-2023,CUST-1331,Europe,Apparel,Online,35.47,4
ORD-10917,2024-07-20,CUST-1478,North America,Apparel,Online,35.45,1
ORD-11541,2023-04-15,CUST-1083,Europe,Home & Kitchen,Online,87.3,1
ORD-11451,2023-06-25,CUST-1214,Asia Pacific,Apparel,Online,11130.0,2
ORD-10639,2023-08-05,CUST-1422,Europe,Home & Kitchen,Marketplace,42.88,3
ORD-10176,02-23-2024,CUST-1001,Asia Pacific,Home & Kitchen,Online,162.46,2
ORD-10994,10/04/2024,CUST-1469,Europe,SPORTS & OUTDOORS,Marketplace,44.48,3
ORD-10440,2024-01-25,CUST-1317,N. America,Electronics,Retail Partner,801.45,1
ORD-10521,10/09/2024,CUST-1356,Africa,Electronics,Marketplace,1019.11,2
ORD-11079,2023-06-03,CUST-1378,Africa,OFFICE SUPPLIES,Online,14.36,1
ORD-11831,2023-11-21,CUST-1270,North America,Electronics,Marketplace,839.8,1
ORD-11004,2024-11-22,CUST-1246,North America,Electronics,Marketplace,,2
ORD-11255,22/02/2023,CUST-1364,North America,Electronics,Online,640.22,2
ORD-11234,2024-03-25,CUST-1474,Europe,Electronics,Retail Partner,1167.15,1
ORD-10143,2023-12-22,CUST-1021,Europe,Electronics,Retail Partner,587.68,1
ORD-10753,2024-08-04,CUST-1200,North America,electronics,Marketplace,726.37,2
ORD-10519,2023-11-07,CUST-1170,North America,sports & outdoors,Retail Partner,23.85,1
ORD-10679,2023-09-23,CUST-1400,Africa,Apparel,Online,48.63,2
ORD-11322,2023-08-02,CUST-1174,Europe,Home & Kitchen,Online,43.64,1
ORD-10822,2024-10-17,CUST-1141,Middle East,Home & Kitchen,Online,97.64,2
ORD-10428,2024-09-30,CUST-1422,Asia Pacific,Office Supplies,Online,90.89,1
ORD-10612,2024-04-06,CUST-1161,Africa,Electronics,Retail Partner,394.78,1
ORD-11505,16/02/2024,CUST-1012,Europe,Beauty & Personal Care,Online,67.5,1
ORD-11032,11/11/2023,CUST-1129,Asia Pacific,Office Supplies,Retail Partner,18.12,1
ORD-10156,2023-01-18,CUST-1405,North America,Sports & Outdoors,Online,181.42,1
ORD-10539,2024-06-20,CUST-1049,Europe,Electronics,Online,1155.05,1
ORD-11530,18/01/2024,CUST-1061,Europe,Home & Kitchen,Online,173.89,2
ORD-11460,11/04/2023,CUST-1356,North America,Beauty & Personal Care,Online,72.4,1
ORD-11290,2023-04-30,CUST-1304,Africa,Electronics,Retail Partner,417.38,1
ORD-10461,2023-02-08,CUST-1273,Europe,Electronics,Online,,1
ORD-10576,2024-12-12,CUST-1485,Europe,Beauty & Personal Care,Retail Partner,53.65,3
ORD-11362,16/05/2023,CUST-1129,Europe,Home & Kitchen,Retail Partner,82.72,1
ORD-10255,2023-08-11,CUST-1189,North America,Apparel,Retail Partner,48.17,1
ORD-10979,2023-04-22,CUST-1282,Europe,Electronics,Marketplace,829.58,1
ORD-11185,08-15-2023,CUST-1357,Africa,Sports & Outdoors,Online,73.56,1
ORD-11006,2024-08-29,CUST-1293,Africa,Sports & Outdoors,Online,262.65,1
ORD-11521,24/10/2023,CUST-1195,Europe,APPAREL,Retail Partner,143.08,1
ORD-10560,2024-01-25,CUST-1338,Asia Pacific,Electronics,Retail Partner,375.75,3
ORD-10208,2024-07-05,CUST-1228,Asia Pacific,Apparel,Retail Partner,77.41,1
ORD-10910,2024-05-09,CUST-1299,Asia Pacific,Electronics,Online,434.93,1
ORD-11311,2023-11-16,CUST-1182,North America,Home & Kitchen,Online,16.99,3
ORD-10001,09-08-2023,CUST-1140,North America,Sports & Outdoors,Retail Partner,218.26,1
ORD-11365,2024-12-18,CUST-1400,Asia Pacific,Home & Kitchen,Online,63.71,2
ORD-10269,05/11/2024,CUST-1022,Europe,Beauty & Personal Care,Marketplace,54.64,1
ORD-10265,2023-01-16,CUST-1067,Africa,Office Supplies,Online,13.1,2
ORD-10914,12-18-2023,CUST-1493,Africa,Office Supplies,Online,67.24,1
ORD-10230,2024-05-09,CUST-1196,North America,Home & Kitchen,Marketplace,75.66,1
ORD-11520,08-04-2024,CUST-1363,Asia Pacific,Home & Kitchen,Retail Partner,225.34,1
ORD-11119,2024-05-18,CUST-1318,APAC,HOME & KITCHEN,Online,117.88,1
ORD-10241,2023-12-13,CUST-1445,Africa,Sports & Outdoors,Marketplace,211.31,1
ORD-10864,2023-08-01,CUST-1466,Asia Pacific,Office Supplies,Retail Partner,38.25,3
ORD-11066,09/10/2023,CUST-1294,Europe,Home & Kitchen,Online,216.38,1
ORD-10873,04-06-2023,CUST-1375,North America,Home & Kitchen,Marketplace,113.87,1
ORD-11696,2024-11-10,CUST-1288,Asia Pacific,Home & Kitchen,Retail Partner,185.98,1
ORD-10398,2023-05-09,CUST-1037,Africa,Beauty & Personal Care,Online,17.51,1
ORD-11725,2024-12-22,CUST-1213,Europe,Beauty & Personal Care,Online,66.58,3
ORD-11652,2024-03-08,CUST-1367,North America,Apparel,Online,141.39,1
ORD-10045,2023-09-06,CUST-1242,Asia Pacific,Sports & Outdoors,Marketplace,275.71,1
ORD-10161,05-10-2024,CUST-1378,Africa,Home & Kitchen,Retail Partner,126.87,1
ORD-10991,2024-05-10,CUST-1376,Europe,ELECTRONICS,Retail Partner,1004.49,1
ORD-10727,2024-02-26,CUST-1255,APAC,Apparel,Online,103.31,1
ORD-10629,26/11/2024,CUST-1460,Africa,Office Supplies,Marketplace,57.96,1
ORD-10288,2024-12-11,CUST-1424,Asia Pacific,Apparel,Online,97.35,2
ORD-11613,24/07/2023,CUST-1160,Europe,Home & Kitchen,Online,20.63,1
ORD-11059,2024-08-10,CUST-1457,Asia Pacific,Office Supplies,Online,47.45,3
ORD-11842,08-04-2024,CUST-1155,Africa,Sports & Outdoors,Marketplace,116.98,1
ORD-10575,2024-08-31,CUST-1333,Europe,Beauty & Personal Care,Retail Partner,32.98,3
ORD-10850,2023-12-17,CUST-1068,Europe,Apparel,Retail Partner,56.54,1
ORD-11339,03-18-2024,CUST-1120,Asia Pacific,Electronics,Online,1037.72,1
ORD-10911,2024-08-15,CUST-1354,Asia Pacific,Sports & Outdoors,Marketplace,120.71,1
ORD-11254,2023-06-16,CUST-1076,Europe,Apparel,Retail Partner,86.67,1
ORD-11718,2023-06-02,CUST-1153,Asia Pacific,Home & Kitchen,Marketplace,,3
ORD-10932,2024-12-27,CUST-1360,North America,Office Supplies,Online,49.35,1
ORD-11100,2023-10-18,CUST-1126,Europe,Apparel,Online,122.99,1
ORD-11657,2024-10-05,CUST-1102,North America,Beauty & Personal Care,Online,24.01,1
ORD-11207,27/10/2023,CUST-1009,North America,Apparel,Online,16.59,1
ORD-10247,2024-07-28,CUST-1452,Europe,Electronics,Online,,1
ORD-10476,2024-12-21,CUST-1454,North America,Electronics,Online,,2
ORD-11694,2023-06-01,CUST-1443,Asia Pacific,Electronics,Online,465.91,1
ORD-10085,2024-01-27,CUST-1055,Africa,Home & Kitchen,Marketplace,218.53,1
ORD-10469,2024-09-17,CUST-1089,Europe,Beauty & Personal Care,Online,5.91,1
ORD-10225,16/09/2024,CUST-1040,Asia Pacific,Apparel,Online,111.54,1
ORD-10774,2024-02-12,CUST-1157,Africa,Beauty & Personal Care,Retail Partner,23.92,2
ORD-10331,2024-01-07,CUST-1009,Africa,Apparel,Online,112.13,2
ORD-10233,21/10/2023,CUST-1462,Africa,Beauty & Personal Care,Online,17.57,1
ORD-10588,2024-07-30,CUST-1022,Middle East,Home & Kitchen,Online,202.6,1
ORD-10475,2024-02-20,CUST-1081,Africa,Electronics,Online,1108.43,1
ORD-11284,23/10/2024,CUST-1018,North America,Electronics,Retail Partner,933.48,1
ORD-11765,15/04/2023,CUST-1439,Asia Pacific,APPAREL,Online,45.56,2
ORD-10599,2024-04-18,CUST-1218,Europe,Apparel,Online,87.37,1
ORD-10421,12/11/2023,CUST-1255,North America,Office Supplies,Online,99.79,1
ORD-11711,2024-01-12,CUST-1426,Europe,Home & Kitchen,Online,121.06,1
ORD-10182,2023-11-11,CUST-1084,Africa,Apparel,Online,34.71,1
ORD-10988,09-02-2023,CUST-1339,Africa,Sports & Outdoors,Online,112.66,1
ORD-11000,03-26-2024,CUST-1071,Africa,Electronics,Marketplace,766.69,1
ORD-11641,05-29-2023,CUST-1479,Asia Pacific,Home & Kitchen,Retail Partner,133.39,1
ORD-11356,07/03/2024,CUST-1169,Europe,Office Supplies,Online,30.92,1
ORD-11462,2023-04-03,CUST-1331,Europe,home & kitchen,Marketplace,44.7,3
ORD-10049,2024-03-08,CUST-1071,North America,Apparel,Retail Partner,40.21,1
ORD-11771,21/10/2023,CUST-1174,Asia Pacific,Apparel,Online,83.46,1
ORD-11029,2024-08-01,CUST-1216,Europe,Apparel,Retail Partner,33.91,1
ORD-10529,2024-12-02,CUST-1483,North America,Electronics,Retail Partner,1067.49,4
ORD-11258,2024-05-24,CUST-1234,APAC,Beauty & Personal Care,Marketplace,35.67,1
ORD-10486,09/04/2024,CUST-1028,Asia Pacific,Sports & Outdoors,Online,104.82,1
ORD-11840,20/01/2023,CUST-1467,Europe,Beauty & Personal Care,Marketplace,58.43,1
ORD-10497,2024-07-11,CUST-1368,Africa,Sports & Outdoors,Online,,1
ORD-11646,2024-03-29,CUST-1439,North America,Home & Kitchen,Retail Partner,145.38,1
ORD-10106,2024-10-06,CUST-1212,Europe,Electronics,Online,502.56,1
ORD-10443,2024-12-23,CUST-1031,North America,Apparel,Online,133.22,2
ORD-11512,19/10/2023,CUST-1006,Europe,Apparel,Online,,2
ORD-10646,16/01/2024,CUST-1042,N. America,Sports & Outdoors,Retail Partner,84.79,1
ORD-11036,04/04/2023,CUST-1002,North America,Home & Kitchen,Online,50.58,2
ORD-10726,2023-02-05,CUST-1076,North America,Apparel,Retail Partner,35.88,1
ORD-10190,18/05/2024,CUST-1325,Asia Pacific,Home & Kitchen,Retail Partner,147.95,1
ORD-10282,2023-02-22,CUST-1468,Europe,Electronics,Online,156.35,1
ORD-10029,2023-09-27,CUST-1001,Africa,Electronics,Retail Partner,513.14,3
ORD-10169,2024-10-06,CUST-1295,Africa,Office Supplies,Online,58.09,2
ORD-11001,15/10/2023,CUST-1329,Europe,Electronics,Retail Partner,363.58,2
ORD-11204,2023-03-03,CUST-1087,Asia Pacific,Office Supplies,Marketplace,13.67,3
ORD-10100,2023-11-08,CUST-1000,,Electronics,Online,179.35,3
ORD-10197,2023-07-28,CUST-1026,Africa,Office Supplies,Online,93.91,1
ORD-10495,2024-02-07,CUST-1275,Europe,Electronics,Retail Partner,90258.0,1
ORD-11745,2024-05-14,CUST-1444,Europe,Sports & Outdoors,Marketplace,57.02,2
ORD-10647,2023-11-09,CUST-1320,Middle East,Electronics,Marketplace,1126.42,2
ORD-10987,2024-05-28,CUST-1237,North America,Apparel,Online,110.46,2
ORD-10044,2024-07-06,CUST-1109,Asia Pacific,Beauty & Personal Care,Retail Partner,5769.0,1
ORD-11824,02-24-2023,CUST-1295,Europe,Beauty & Personal Care,Online,74.68,1
ORD-10710,2023-08-01,CUST-1394,North America,Sports & Outdoors,Online,128.44,1
ORD-10373,06-15-2024,CUST-1188,North America,Electronics,Retail Partner,118.83,1
ORD-10678,2024-05-23,CUST-1083,Africa,Sports & Outdoors,Online,209.42,1
ORD-10566,2023-04-06,CUST-1283,Asia Pacific,Sports & Outdoors,Online,181.48,1
ORD-11672,2023-07-13,CUST-1346,Asia Pacific,Sports & Outdoors,Retail Partner,116.54,2
ORD-10847,2023-05-13,CUST-1159,Asia Pacific,Electronics,Online,645.5,2
ORD-10460,03-02-2023,CUST-1330,North America,Electronics,Retail Partner,581.39,1
ORD-11437,03/06/2024,CUST-1276,Europe,Sports & Outdoors,Online,189.26,1
ORD-11155,2024-08-27,CUST-1359,Europe,Electronics,Online,224.2,3
ORD-10039,2024-11-18,CUST-1204,North America,Beauty & Personal Care,Online,6.82,1
ORD-10434,2023-11-03,CUST-1431,North America,Apparel,Online,48.66,2
ORD-10973,2024-01-01,CUST-1169,Africa,Apparel,Online,30.2,1
ORD-11239,2024-06-17,CUST-1019,North America,Sports & Outdoors,Online,83.71,1
ORD-11007,2024-08-09,CUST-1020,Europe,Electronics,Retail Partner,929.93,1
ORD-11579,2024-09-09,CUST-1341,Asia Pacific,Sports & Outdoors,Marketplace,266.47,1
ORD-11590,2024-04-15,CUST-1226,North America,home & kitchen,Online,125.23,1
ORD-11498,2023-06-01,CUST-1176,Asia Pacific,Apparel,Online,38.52,1
ORD-10456,2024-10-15,CUST-1115,Middle East,Apparel,Marketplace,20.58,1
ORD-10260,2024-08-01,CUST-1064,Europe,Electronics,Retail Partner,387.78,2
ORD-10035,2024-05-12,CUST-1043,Europe,Beauty & Personal Care,Retail Partner,21.82,2
ORD-10827,06/02/2023,CUST-1377,North America,Beauty & Personal Care,Online,21.2,3
ORD-10309,22/10/2024,CUST-1179,Asia Pacific,Electronics,Retail Partner,595.8,2
ORD-10276,2024-04-09,CUST-1423,Europe,Home & Kitchen,Online,120.09,1
ORD-10636,2024-05-14,CUST-1232,Europe,SPORTS & OUTDOORS,Marketplace,153.66,1
ORD-10654,2024-06-27,CUST-1035,Middle East,Electronics,Retail Partner,818.65,1
ORD-10622,03/02/2023,CUST-1152,Europe,Apparel,Online,75.93,1
ORD-10844,2024-01-18,CUST-1102,Africa,Electronics,Online,456.68,2
ORD-10393,2023-06-28,CUST-1326,Europe,Electronics,Online,552.68,1
ORD-11769,2023-07-26,CUST-1062,Europe,Apparel,Marketplace,132.4,1
ORD-10107,2024-05-21,CUST-1196,North America,Home & Kitchen,Online,224.27,1
ORD-10349,2024-10-27,CUST-1429,N. America,Sports & Outdoors,Retail Partner,197.68,2
ORD-10524,2024-05-24,CUST-1451,North America,Home & Kitchen,Marketplace,171.62,2
ORD-10784,2023-05-31,CUST-1317,Europe,Home & Kitchen,Retail Partner,60.99,2
ORD-10047,2024-10-31,CUST-1344,Europe,Electronics,Retail Partner,120.26,1
ORD-10203,05-09-2024,CUST-1212,Africa,Electronics,Marketplace,249.18,1
ORD-11027,07-30-2023,CUST-1335,North America,Home & Kitchen,Online,129.9,1
ORD-11655,2023-02-23,CUST-1014,Asia Pacific,Electronics,Online,83.5,1
ORD-10021,2023-05-23,CUST-1135,Asia Pacific,Sports & Outdoors,Online,163.01,1
ORD-10402,2023-05-08,CUST-1028,Europe,Electronics,Online,1159.7,1
ORD-11107,10/01/2024,CUST-1157,Europe,Sports & Outdoors,Online,134.97,2
ORD-11154,2024-02-02,CUST-1328,Africa,Electronics,Online,807.05,1
ORD-11439,2024-04-30,CUST-1350,North America,Sports & Outdoors,Marketplace,147.97,1
ORD-10989,2024-12-01,CUST-1314,Europe,Beauty & Personal Care,Retail Partner,20.91,2
ORD-10741,2024-05-19,CUST-1414,N. America,Sports & Outdoors,Online,224.64,1
ORD-11721,2024-03-11,CUST-1261,Europe,Electronics,Online,1057.16,2
ORD-11310,08-29-2024,CUST-1456,North America,Electronics,Online,782.53,1
ORD-11147,2023-07-09,CUST-1194,Europe,Home & Kitchen,Marketplace,233.96,1
ORD-10033,07/01/2024,CUST-1057,Asia Pacific,Beauty & Personal Care,Retail Partner,11.31,1
ORD-10787,26/07/2023,CUST-1222,North America,Home & Kitchen,Online,15.05,2
ORD-11540,05-11-2024,CUST-1398,Europe,Beauty & Personal Care,Retail Partner,57.8,1
ORD-10923,26/01/2024,CUST-1012,Europe,Home & Kitchen,Online,167.65,2
ORD-11043,01-01-2023,CUST-1335,Asia Pacific,Electronics,Online,1033.72,1
ORD-11821,2023-10-12,CUST-1376,Asia Pacific,Home & Kitchen,Retail Partner,220.14,2
ORD-11243,2023-10-20,CUST-1396,North America,Electronics,Online,491.35,2
ORD-10579,2024-02-07,CUST-1402,Asia Pacific,Sports & Outdoors,Marketplace,170.06,1
ORD-10481,2023-03-25,CUST-1305,Europe,Home & Kitchen,Marketplace,211.42,1
ORD-10931,2024-03-29,CUST-1317,Europe,Home & Kitchen,Marketplace,165.66,1
ORD-10356,2024-10-09,CUST-1008,North America,Beauty & Personal Care,Online,69.36,2
ORD-11685,2023-05-26,CUST-1221,North America,Electronics,Retail Partner,631.17,1
ORD-11248,2023-07-26,CUST-1458,Europe,Sports & Outdoors,Online,131.24,1
ORD-10759,03-05-2024,CUST-1224,Europe,Apparel,Retail Partner,105.07,3
ORD-10092,2024-03-22,CUST-1160,Europe,Apparel,Marketplace,66.49,1
ORD-11175,2023-06-08,CUST-1292,Asia Pacific,Apparel,Marketplace,77.73,1
ORD-11415,05-15-2024,CUST-1072,Asia Pacific,Electronics,Online,1131.21,1
ORD-11341,2023-06-27,CUST-1339,Africa,Electronics,Marketplace,235.29,1
ORD-11472,2023-06-29,CUST-1187,Africa,Apparel,Marketplace,15.86,1
ORD-10803,2024-01-18,CUST-1264,Asia Pacific,Electronics,Online,403.64,1
ORD-10745,2023-03-02,CUST-1165,Asia Pacific,office supplies,Online,37.48,1
ORD-11546,03-28-2024,CUST-1418,North America,Apparel,Online,21.17,1
ORD-10279,2024-03-18,CUST-1047,Asia Pacific,Home & Kitchen,Online,109.7,1
ORD-11607,2023-03-19,CUST-1433,Europe,Electronics,Online,832.93,2
ORD-10764,20/01/2024,CUST-1087,Africa,Office Supplies,Online,15.68,1
ORD-10604,2023-11-30,CUST-1187,North America,Electronics,Online,1055.15,3
ORD-11224,02-28-2024,CUST-1163,Europe,Electronics,Online,607.28,2
ORD-11373,2024-04-04,CUST-1147,Africa,Electronics,Retail Partner,838.62,1
ORD-11398,22/03/2024,CUST-1244,Europe,Electronics,Retail Partner,180.39,3
ORD-10400,2024-07-18,CUST-1399,Europe,Electronics,Online,428.56,1
ORD-11728,2023-09-23,CUST-1309,Africa,Apparel,Online,136.63,1
ORD-10257,2023-07-14,CUST-1141,Europe,Electronics,Marketplace,621.57,2
ORD-10944,28/07/2024,CUST-1243,Africa,Sports & Outdoors,Retail Partner,253.65,1
ORD-11096,12-18-2024,CUST-1128,APAC,Electronics,Online,717.19,2
ORD-11219,08-17-2024,CUST-1070,North America,Office Supplies,Online,66.53,1
ORD-11507,2023-08-16,CUST-1269,Middle East,Electronics,Online,113.62,1
ORD-11161,2023-11-08,CUST-1427,Asia Pacific,Home & Kitchen,Retail Partner,125.64,2
ORD-10494,2023-05-17,CUST-1276,Asia Pacific,Beauty & Personal Care,Retail Partner,47.16,3
ORD-10772,2024-10-02,CUST-1338,APAC,Sports & Outdoors,Online,286.67,1
ORD-10550,2023-07-03,CUST-1016,Europe,Office Supplies,Retail Partner,34.15,1
ORD-11486,2023-03-06,CUST-1096,Europe,sports & outdoors,Online,179.84,1
ORD-10201,2024-04-17,CUST-1058,Africa,Home & Kitchen,Online,249.32,1
ORD-10312,2024-11-28,CUST-1229,Europe,Sports & Outdoors,Retail Partner,,1
ORD-10290,2023-05-26,CUST-1035,APAC,Beauty & Personal Care,Retail Partner,5.83,1
ORD-11213,2023-10-10,CUST-1256,Asia Pacific,Apparel,Retail Partner,17.5,1
ORD-10763,23/11/2023,CUST-1010,Middle East,apparel,Marketplace,52.47,3
ORD-11136,2023-06-11,CUST-1127,North America,Office Supplies,Marketplace,71.85,1
ORD-10949,2024-01-19,CUST-1394,Asia Pacific,Home & Kitchen,Online,110.29,4
ORD-10183,05-08-2023,CUST-1224,Asia Pacific,Home & Kitchen,Online,242.74,2
ORD-11176,2024-01-11,CUST-1135,Asia Pacific,Electronics,Marketplace,1100.12,3
ORD-11848,2023-09-14,CUST-1306,Europe,Apparel,Marketplace,121.24,1
ORD-11349,2024-08-14,CUST-1003,Europe,Sports & Outdoors,Online,73.49,1
ORD-11727,2023-07-09,CUST-1108,Middle East,sports & outdoors,Online,126.47,2
ORD-11068,2024-06-22,CUST-1027,Europe,Office Supplies,Online,37.17,2
ORD-11468,2023-10-04,CUST-1218,North America,Electronics,Online,530.19,2
ORD-11811,2024-05-12,CUST-1150,North America,beauty & personal care,Online,32.65,1
ORD-11030,11/02/2024,CUST-1348,Europe,Electronics,Online,1166.53,1
ORD-10250,2023-11-08,CUST-1019,Europe,Home & Kitchen,Online,95.19,1
ORD-10823,2024-12-29,CUST-1335,Asia Pacific,Sports & Outdoors,Online,141.43,2
ORD-11099,2023-03-28,CUST-1079,Asia Pacific,Electronics,Online,362.24,2
ORD-11536,2023-06-21,CUST-1385,Europe,Sports & Outdoors,Marketplace,55.7,1
ORD-10940,2023-08-14,CUST-1269,Europe,Sports & Outdoors,Online,117.89,1
ORD-10391,11-14-2024,CUST-1163,Africa,Home & Kitchen,Retail Partner,17.38,2
ORD-11456,2023-08-16,CUST-1296,Europe,Electronics,Online,741.64,1
ORD-11092,2023-10-26,CUST-1334,Europe,Electronics,Retail Partner,878.58,1
ORD-11191,2024-10-29,CUST-1202,Asia Pacific,Electronics,Online,771.95,2
ORD-10904,04/05/2023,CUST-1096,Europe,Apparel,Marketplace,43.82,1
ORD-10730,2024-01-27,CUST-1009,North America,Electronics,Retail Partner,713.94,2
ORD-10554,2023-12-06,CUST-1276,Asia Pacific,Beauty & Personal Care,Marketplace,43.85,1
ORD-10366,2024-04-13,CUST-1032,Europe,sports & outdoors,Online,126.51,3
ORD-10345,05/04/2024,CUST-1139,Asia Pacific,Apparel,Online,132.9,2
ORD-11608,2023-09-29,CUST-1147,Europe,electronics,Online,261.32,1
ORD-10535,2024-05-09,CUST-1315,North America,BEAUTY & PERSONAL CARE,Online,57.05,1
ORD-11422,21/05/2023,CUST-1279,Europe,Sports & Outdoors,Online,110.69,1
ORD-11209,2024-09-03,CUST-1443,Europe,Apparel,Online,16.14,2
ORD-11372,30/04/2024,CUST-1199,Asia Pacific,Apparel,Online,86.72,2
ORD-11639,30/06/2024,CUST-1251,North America,Electronics,Marketplace,354.35,2
ORD-10919,2024-07-09,CUST-1257,North America,Beauty & Personal Care,Marketplace,62.58,1
ORD-10211,22/11/2023,CUST-1022,Europe,Home & Kitchen,Retail Partner,83.54,1
ORD-11603,25/04/2024,CUST-1356,Africa,Electronics,Online,160.08,1
ORD-10502,2023-02-15,CUST-1125,North America,Home & Kitchen,Retail Partner,93.5,2
ORD-10537,2023-10-21,CUST-1274,North America,electronics,Online,1077.76,1
ORD-11220,2024-12-06,CUST-1158,North America,Apparel,Online,108.4,1
ORD-10175,2023-03-25,CUST-1338,APAC,Apparel,Marketplace,121.83,4
